Time,Fz,Mz
7.21714,-0.751469,-2.50632
7.22704,-0.710316,-2.41886
7.23712,-0.8132,-2.58863
7.24716,-0.818344,-2.52689
7.25721,-0.772046,-2.62464
7.26729,-0.808055,-2.57319
7.27717,-0.849209,-2.66065
7.28715,-0.802911,-2.61435
7.29719,-0.792623,-2.70695
7.30714,-0.96238,-2.61435
7.31734,-0.77719,-2.5629
7.32735,-0.87493,-2.58348
7.3373,-0.658874,-2.49603
7.34741,-0.766902,-2.5629
7.35719,-0.792623,-2.53204
7.36724,-0.890362,-2.55262
7.37729,-0.8132,-2.52689
7.38722,-0.890362,-2.6092
7.39732,-0.761758,-2.53718
7.40707,-0.787479,-2.5629
7.41714,-0.818344,-2.46516
7.42735,-0.772046,-2.42915
7.43724,-0.844065,-2.54747
7.44736,-0.756614,-2.54747
7.4573,-0.93666,-2.66065
7.46726,-0.828632,-2.56805
7.47724,-1.01382,-2.65036
7.48733,-0.90065,-2.62978
7.4973,-0.849209,-2.54233
7.50714,-0.849209,-2.59377
7.51738,-0.844065,-2.55262
7.52736,-0.833776,-2.57834
7.53722,-0.741181,-2.59892
7.54734,-0.772046,-2.60406
7.55711,-0.792623,-2.48574
7.56733,-0.689739,-2.43944
7.57731,-0.910939,-2.58348
7.58715,-0.869785,-2.52175
7.59734,-0.941804,-2.67094
7.60718,-0.8132,-2.54747
7.61729,-0.8132,-2.50117
7.62723,-0.77719,-2.54233
7.63734,-0.746325,-2.47031
7.64741,-0.710316,-2.57834
7.65708,-0.802911,-2.50117
7.66733,-0.808055,-2.59377
7.67726,-0.802911,-2.56805
7.68728,-0.880074,-2.6092
7.69725,-0.77719,-2.48574
7.70702,-0.859497,-2.66065
7.71715,-0.952092,-2.64521
7.72719,-0.93666,-2.64521
7.73716,-0.766902,-2.55262
7.74724,-0.679451,-2.43944
7.75699,-0.83892,-2.52689
7.76719,-0.700028,-2.5166
7.7772,-0.890362,-2.6092
7.78718,-0.808055,-2.49088
7.79738,-0.725749,-2.49603
7.80698,-0.782335,-2.5166
7.81736,-0.823488,-2.58348
7.82726,-0.869785,-2.67094
7.83717,-0.823488,-2.54747
7.84736,-0.890362,-2.64521
7.85719,-0.885218,-2.62978
7.86724,-0.854353,-2.58348
7.87719,-0.633154,-2.54747
7.88724,-0.83892,-2.66579
7.89726,-0.982957,-2.68123
7.90717,-0.885218,-2.61949
7.91718,-0.833776,-2.49603
7.92728,-0.730893,-2.42401
7.93735,-0.828632,-2.52175
