Time,Fz,Mz
6.78967,-0.0981599,0.0350187
6.7996,-0.113592,0.189351
6.80962,-0.0261415,0.0350187
6.81976,-0.154746,0.101896
6.82958,-0.180467,-0.000992107
6.83975,-0.0261415,0.0092967
6.84971,-0.170178,0.168773
6.85975,-0.113592,0.0607407
6.86958,-0.0209973,0.0401631
6.87945,-0.15989,0.0967515
6.88962,-0.0570065,0.0298743
6.89954,-0.129025,-0.0472917
6.90949,-0.257629,0.0967515
6.91955,-0.00556484,0.0916071
6.92977,-0.262773,-0.0730137
6.93958,-0.144457,0.127618
6.94959,-0.154746,-0.0884469
6.95957,-0.0878716,-0.0112809
6.96979,-0.0364299,0.0864627
6.97952,-0.211332,-0.0575805
6.98978,-0.170178,0.112185
6.99959,-0.154746,-0.0370029
7.00961,-0.165034,0.0710295
7.01962,-0.0775832,0.132762
7.02971,-0.185611,-0.0318585
7.03944,0.00986767,0.117329
7.04942,-0.190755,-0.0627249
7.05952,-0.118737,0.0555963
7.06952,-0.190755,-0.0421473
7.07949,-0.0518624,0.137907
7.08942,0.0973186,-0.00613651
7.09939,-0.123881,0.0247299
7.10956,0.0047235,-0.0370029
7.11976,-0.0827274,0.101896
7.12952,-0.010709,0.0092967
7.13974,-0.113592,0.117329
7.14965,-0.0878716,-0.0987357
7.15957,-0.0878716,0.117329
7.16974,-0.15989,-0.170757
7.17969,-0.0878716,0.0607407
7.18966,-0.0312857,-0.0112809
7.19957,-0.15989,0.0350187
7.20958,-0.041574,0.168773
7.21971,-0.0467182,0.0967515
7.22985,-0.0981599,-0.0678693
7.23966,-0.0312857,0.0607407
7.2495,-0.0775832,0.0658851
7.25952,-0.123881,0.10704
7.26972,-0.0672949,-0.00613651
7.27955,-0.0467182,0.0710295
7.28957,-0.180467,-0.109025
7.29976,-0.041574,0.0761739
7.30962,-0.0364299,0.0916071
7.31974,-0.154746,0.0710295
7.32962,-0.0775832,0.0195855
7.33973,-0.0261415,0.0967515
7.34968,-0.180467,-0.0781581
7.35967,-0.195899,-0.0370029
7.36968,-0.108448,-0.0318585
7.37969,-0.139313,0.0350187
7.38969,-0.165034,-0.0678693
7.39969,-0.15989,0.0658851
7.40969,-0.0467182,0.0247299
7.41977,-0.180467,-0.0164253
7.42959,-0.0827274,0.112185
7.43971,-0.206187,0.0092967
7.44968,-0.154746,-0.0164253
7.45961,-0.123881,-0.0524361
7.46973,-0.072439,0.132762
7.47953,-0.0930157,0.0401631
7.48973,-0.139313,0.10704
7.49953,-0.0981599,0.0195855
7.50955,-0.231908,-0.0112809
7.51975,-0.0878716,0.0247299
7.52975,-0.123881,0.112185
7.53962,-0.15989,0.0555963
7.54957,-0.123881,-0.00613651
7.5598,-0.15989,0.0453075
7.56975,-0.22162,-0.0164253
7.5795,-0.123881,0.0813183
7.58976,-0.175322,-0.0267141
7.59966,-0.118737,0.0967515
7.6097,-0.0775832,-0.000992107
7.61969,-0.041574,0.132762
7.6296,-0.144457,-0.0833025
7.63977,-0.0518624,0.0401631
7.64979,-0.139313,-0.0678693
7.65979,-0.108448,-0.0575805
7.66972,-0.15989,0.0504519
7.67985,-0.0364299,0.112185
7.68977,-0.0878716,0.0710295
7.69976,-0.0621507,0.132762
7.7097,-0.0621507,0.0247299
7.71979,-0.118737,0.122474
7.72991,-0.257629,-0.0318585
7.73976,-0.139313,0.0041523
7.74968,-0.0672949,-0.0370029
7.75958,-0.154746,-0.0112809
7.76982,-0.118737,0.0761739
7.77984,-0.144457,0.0041523
7.78975,-0.139313,-0.0472917
7.79962,-0.0518624,-0.0215697
7.80976,-0.149602,-0.0524361
7.81975,-0.072439,-0.0112809
7.82965,-0.0364299,0.0144411
7.8397,0.00986767,0.10704
7.84967,-0.129025,0.0761739
7.86019,-0.0570065,0.127618
7.86974,-0.180467,-0.0215697
7.87988,-0.072439,0.127618
7.88974,-0.072439,0.10704
7.89968,-0.195899,0.0813183
7.90966,-0.0570065,0.0298743
7.91968,-0.154746,-0.0112809
7.93121,-0.113592,-0.0164253
7.94255,0.0150118,0.0350187
7.94979,-0.149602,0.0195855
